Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
41B ST & DELTAPORT WAY,Casualty,DELTA,2017,1,49.058949,-123.109934
45 AVE & 48B ST,Casualty,DELTA,2017,1,49.085164,-123.088751
45 AVE & ARTHUR DR,Casualty,DELTA,2017,1,49.085139,-123.079084
46A ST & KELLY DR,Casualty,DELTA,2017,1,49.083761,-123.095188
47 AVE & 47A ST,Casualty,DELTA,2017,1,49.088353,-123.091532
47 AVE & 48B ST,Casualty,DELTA,2017,1,49.08833,-123.088705
47A AVE & 47A ST & RIVER RD W,Casualty,DELTA,2017,1,49.089268,-123.091539
47A AVE & GARRY ST,Casualty,DELTA,2017,1,49.089244,-123.086748
48 AVE & BRIDGE ST & GARRY ST,Casualty,DELTA,2017,1,49.090154,-123.086773
48A AVE & 53 ST,Casualty,DELTA,2017,1,49.091227,-123.075834
52 ST & FISHERMAN WAY,Casualty,DELTA,2017,1,49.043085,-123.079709
53 ST & 53A ST & 8A AVE,Casualty,DELTA,2017,1,49.018072,-123.07673
53 ST & ARTHUR DR & DELTAPORT WAY,Casualty,DELTA,2017,1,49.059587,-123.0769
56 ST,Casualty,DELTA,2017,1,49.033779,-123.06859
56 ST & SHERWOOD BLVD,Casualty,DELTA,2017,1,49.003077,-123.068661
57 ST & CRESCENT DR,Casualty,DELTA,2017,1,49.097721,-123.06518
60B ST & LADNER TRUNK RD,Casualty,DELTA,2017,1,49.090108,-123.055227
61 ST & LADNER TRUNK RD,Casualty,DELTA,2017,1,49.090216,-123.054403
62 ST & AURORA CRT,Casualty,DELTA,2017,1,49.085674,-123.051162
62 ST & LADNER TRUNK RD,Casualty,DELTA,2017,1,49.090166,-123.051145
64 AVE & SUNWOOD DR,Casualty,DELTA,2017,1,49.119366,-122.893165
64 ST & HOLLY PARK DR,Casualty,DELTA,2017,1,49.087065,-123.046264
72 AVE & BREWSTER DR W,Casualty,DELTA,2017,1,49.133974,-122.899545
72 AVE & YORK CRES,Casualty,DELTA,2017,1,49.133878,-122.916283
72 ST & LADNER TRUNK RD,Casualty,DELTA,2017,1,49.090063,-123.024078
72 ST OFFRAMP & HWY 99,Casualty,DELTA,2017,1,49.095344,-123.026296
76 ST & PROGRESS WAY,Casualty,DELTA,2017,1,49.135709,-123.013417
80 ST & HUSTON RD & RIVER WAY,Casualty,DELTA,2017,1,49.14485,-123.001594
80 ST & VANTAGE WAY,Casualty,DELTA,2017,1,49.142592,-123.001616
82 ST & RIVER RD,Casualty,DELTA,2017,1,49.148342,-122.998257
84 AVE & BROOKE RD,Casualty,DELTA,2017,1,49.156053,-122.9208
84 AVE & DELSOM CRES,Casualty,DELTA,2017,1,49.156066,-122.923605
88 AVE & UNNAMED LANE,Casualty,DELTA,2017,1,49.163213,-122.890966
8A AVE & ENGLISH BLUFF RD & TSAWWASSEN BEACH RD,Casualty,DELTA,2017,1,49.017891,-123.090794
90 AVE & FIRCREST DR,Casualty,DELTA,2017,1,49.166853,-122.895665
90 AVE & RIVER RD,Casualty,DELTA,2017,1,49.168335,-122.915564
92 ST & RIVER RD & TURNING LANE,Casualty,DELTA,2017,1,49.154756,-122.968446
92A AVE & EBOR RD,Casualty,DELTA,2017,1,49.172244,-122.914999
96 ST & BURNS DR,Casualty,DELTA,2017,1,49.092325,-122.957151
ARTHUR DR & DELTAPORT WAY,Casualty,DELTA,2017,1,49.059592,-123.07785
AUDLEY BLVD & BELGRAVE WAY,Casualty,DELTA,2017,1,49.178903,-122.936977
BOOTH RD & RIVER RD,Casualty,DELTA,2017,1,49.099737,-123.078017
BRIDGE ST & ELLIOTT ST & WESTMINSTER AVE,Casualty,DELTA,2017,1,49.091919,-123.084237
BROWN ST & PROGRESS WAY,Casualty,DELTA,2017,1,49.135029,-123.016215
CANOE PASS WAY & SALISH SEA DR,Casualty,DELTA,2017,1,49.040195,-123.090286
CHATEAU WYND & NICHOLSON RD,Casualty,DELTA,2017,1,49.128804,-122.893025
CHURCHILL ST & SKEENA ST,Casualty,DELTA,2017,1,49.082332,-123.013183
CLARENCE TAYLOR CRES & HARVEST DR & LADNER EXCHANGE & FIRE LANE,Casualty,DELTA,2017,1,49.087749,-123.063018
CLIVEDEN AVE & DERWENT WAY,Casualty,DELTA,2017,1,49.161637,-122.972234
COLLINGS WAY & RIVER RD,Casualty,DELTA,2017,1,49.16611,-122.918669
COMMONWEALTH CRES & LYON RD,Casualty,DELTA,2017,1,49.128976,-122.906997
DEAS ISLAND RD & RIVER RD & TURNING LANE,Casualty,DELTA,2017,1,49.127216,-123.049455
DELTAPORT WAY & TURNING LANE,Casualty,DELTA,2017,1,49.059595,-123.078482
DELTAPORT WAY ONRAMP & HWY 17,Casualty,DELTA,2017,1,49.059427,-123.053678
DERWENT CLOSE & DERWENT WAY,Casualty,DELTA,2017,1,49.163797,-122.948314
ELLIOTT ST & RIVER RD,Casualty,DELTA,2017,1,49.092604,-123.085258
FERRY RD & RIVER RD,Casualty,DELTA,2017,1,49.098463,-123.079515
HUSTON RD & RIVER RD,Casualty,DELTA,2017,1,49.145071,-123.003446
HWY 17 & SALISH SEA DR,Casualty,DELTA,2017,1,49.032646,-123.089841
HWY 17 OFFRAMP & HWY 99 OFFRAMP,Casualty,DELTA,2017,1,49.095841,-123.028294
HWY 99 OFFRAMP & LADNER TRUNK RD,Casualty,DELTA,2017,1,49.090065,-123.024514
KITTSON PKY & MCKENZIE DR,Casualty,DELTA,2017,1,49.118849,-122.910334
LADNER TRUNK RD & LINDEN DR,Casualty,DELTA,2017,1,49.090217,-123.071761
NICHOLSON RD & WADE RD,Casualty,DELTA,2017,1,49.124145,-122.894908
NORDEL WAY & SHEPHERD WAY,Casualty,DELTA,2017,1,49.16163,-122.917383
RIVER RD & TERRACE DR,Casualty,DELTA,2017,1,49.162128,-122.932711
RIVER RD W & STATION ST,Casualty,DELTA,2017,1,49.087564,-123.099102
SOUTHRIDGE RD & WESTVIEW DR,Casualty,DELTA,2017,1,49.130789,-122.918759
109A ST & KITTSON PKY & LYON RD,Casualty,DELTA,2017,2,49.119228,-122.919974
112 ST & 84 AVE,Casualty,DELTA,2017,2,49.156046,-122.912377
112 ST & 90 AVE,Casualty,DELTA,2017,2,49.16783,-122.912344
112A ST & 80 AVE,Casualty,DELTA,2017,2,49.148658,-122.91139
114 ST & 84 AVE,Casualty,DELTA,2017,2,49.155967,-122.906954
114 ST & 96 AVE & TOWNLINE DIVERSION,Casualty,DELTA,2017,2,49.17712,-122.906797
115 ST & 73 AVE,Casualty,DELTA,2017,2,49.135627,-122.90437
115 ST & 75A AVE,Casualty,DELTA,2017,2,49.140139,-122.904327
116 ST & 84A AVE,Casualty,DELTA,2017,2,49.156627,-122.901622
116 ST & PARKWOOD PL,Casualty,DELTA,2017,2,49.138191,-122.901422
120 ST & HOLT RD,Casualty,DELTA,2017,2,49.169177,-122.890278
120 ST & WADE RD,Casualty,DELTA,2017,2,49.124117,-122.890373
14 AVE & 56 ST,Casualty,DELTA,2017,2,49.028366,-123.068678
47A AVE & 48B ST,Casualty,DELTA,2017,2,49.089255,-123.088698
53 ST & LADNER TRUNK RD,Casualty,DELTA,2017,2,49.090221,-123.075847
56 ST & 8A AVE,Casualty,DELTA,2017,2,49.018007,-123.068638
64 AVE & WESTVIEW DR,Casualty,DELTA,2017,2,49.119232,-122.922773
64 ST & DELTAPORT WAY OFFRAMP & DELTAPORT WAY ONRAMP & HWY 17 & SERVICE ROAD OFFRAMP,Casualty,DELTA,2017,2,49.059494,-123.046653
64 ST & LADNER TRUNK RD,Casualty,DELTA,2017,2,49.090134,-123.046243
68 ST & MACDONALD RD & RIVER RD,Casualty,DELTA,2017,2,49.135422,-123.034012
70 AVE & NICHOLSON RD,Casualty,DELTA,2017,2,49.130348,-122.893617
72 ST & VANTAGE WAY,Casualty,DELTA,2017,2,49.135763,-123.024841
ALEX FRASER BRIDGE & HWY 17 & RIVER RD,Casualty,DELTA,2017,2,49.156556,-122.941449
ALEX FRASER BRIDGE & HWY 91 & NORDEL CRT,Casualty,DELTA,2017,2,49.149483,-122.938367
BROOKE RD & RIVER RD,Casualty,DELTA,2017,2,49.165304,-122.926442
CENTRAL AVE & LADNER TRUNK RD,Casualty,DELTA,2017,2,49.090251,-123.080991
CENTRE ST & RIVER RD,Casualty,DELTA,2017,2,49.157604,-122.939526
CHESTER RD & DERWENT WAY,Casualty,DELTA,2017,2,49.167257,-122.943384
HORNBY DR & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Casualty,DELTA,2017,2,49.089536,-122.962835
MCNEELYS WAY & RIVER RD,Casualty,DELTA,2017,2,49.096076,-123.081796
NORDEL CRT & NORDEL WAY & RIVER WAY,Casualty,DELTA,2017,2,49.149164,-122.943319
PROGRESS PL & PROGRESS WAY,Casualty,DELTA,2017,2,49.136321,-123.010723
RIVER RD & WEBSTER RD,Casualty,DELTA,2017,2,49.149365,-122.996159
112 ST & 80 AVE,Casualty,DELTA,2017,3,49.148641,-122.91253
112 ST & LADNER TRUNK RD,Casualty,DELTA,2017,3,49.098232,-122.912642
114A ST & 72 AVE,Casualty,DELTA,2017,3,49.133922,-122.905442
115 ST & 80 AVE,Casualty,DELTA,2017,3,49.148621,-122.904167
116 ST & 80 AVE,Casualty,DELTA,2017,3,49.148612,-122.901433
117B ST & 96 AVE,Casualty,DELTA,2017,3,49.177138,-122.896507
118 ST & 80 AVE,Casualty,DELTA,2017,3,49.148599,-122.895872
12 AVE & 52 ST,Casualty,DELTA,2017,3,49.0247,-123.079766
120 ST,Casualty,DELTA,2017,3,49.128911,-122.890372
120 ST & 94 AVE,Casualty,DELTA,2017,3,49.17402,-122.890201
120 ST & 95A AVE,Casualty,DELTA,2017,3,49.1761,-122.890182
47A AVE & ARTHUR DR & ELLIOTT ST & LADNER TRUNK RD,Casualty,DELTA,2017,3,49.090025,-123.082032
52 ST & CANOE PASS WAY,Casualty,DELTA,2017,3,49.041396,-123.079711
52 ST & SPRINGS BLVD & SPYGLASS CRES,Casualty,DELTA,2017,3,49.032011,-123.079724
52A ST & LADNER TRUNK RD,Casualty,DELTA,2017,3,49.090238,-123.078426
72 ST & PROGRESS WAY,Casualty,DELTA,2017,3,49.133368,-123.023788
80 ST & 80 ST CONN & PROGRESS WAY,Casualty,DELTA,2017,3,49.140149,-123.001581
88 ST & LADNER TRUNK RD,Casualty,DELTA,2017,3,49.089931,-122.979476
96 ST & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Casualty,DELTA,2017,3,49.091581,-122.957165
96 ST & RIVER RD,Casualty,DELTA,2017,3,49.153102,-122.956964
CLIVEDEN AVE & EATON WAY,Casualty,DELTA,2017,3,49.166149,-122.964649
CLIVEDEN AVE OFFRAMP & HWY 91 & HWY 91A & W CHANNEL BRIDGE,Casualty,DELTA,2017,3,49.174158,-122.957323
FERRY CAUSEWAY & HWY 17 & TSAWWASSEN DR,Casualty,DELTA,2017,3,49.029107,-123.097209
HWY 17 & UNSIGNED,Casualty,DELTA,2017,3,49.092905,-123.025392
116 ST & 82 AVE,Casualty,DELTA,2017,4,49.152217,-122.901477
116 ST & 86 AVE,Casualty,DELTA,2017,4,49.159564,-122.902143
116 ST & 92 AVE,Casualty,DELTA,2017,4,49.170575,-122.901261
118 ST & 72 AVE,Casualty,DELTA,2017,4,49.134017,-122.896009
12 AVE & 53A ST,Casualty,DELTA,2017,4,49.0247,-123.075471
120 ST & BOUNDARY PARK GATE & SUNWOOD DR,Casualty,DELTA,2017,4,49.112901,-122.890417
18 AVE & 56 ST,Casualty,DELTA,2017,4,49.035294,-123.068621
36 AVE & ARTHUR DR,Casualty,DELTA,2017,4,49.068493,-123.077666
57 ST & LADNER TRUNK RD,Casualty,DELTA,2017,4,49.090199,-123.065273
60 AVE & 62B ST & HWY 17A & TURNING LANE,Casualty,DELTA,2017,4,49.112156,-123.051242
64 AVE & WADE RD,Casualty,DELTA,2017,4,49.119407,-122.895981
72 ST OFFRAMP & HWY 17 & HWY 17 OFFRAMP,Casualty,DELTA,2017,4,49.095437,-123.026482
CARLETON CRT & CLIVEDEN AVE,Casualty,DELTA,2017,4,49.168588,-122.958868
CLIVEDEN AVE & CLIVEDEN PL,Casualty,DELTA,2017,4,49.16943,-122.956087
HWY 10 & HWY 10 OFFRAMP & HWY 10 ONRAMP & HWY 91 & LADNER TRUNK RD,Casualty,DELTA,2017,4,49.102485,-122.900334
HWY 17 & HWY 99 OFFRAMP,Casualty,DELTA,2017,4,49.095626,-123.026659
HWY 17 & HWY 99 OFFRAMP & LADNER TRUNK RD,Casualty,DELTA,2017,4,49.090065,-123.0246
NORDEL WAY & RIVER RD,Casualty,DELTA,2017,4,49.154251,-122.944842
110 ST & 84 AVE,Casualty,DELTA,2017,5,49.156051,-122.918041
118 ST & 96 AVE,Casualty,DELTA,2017,5,49.177132,-122.895682
120 ST & MALL ACCESS,Casualty,DELTA,2017,5,49.13252,-122.890367
54A ST & LADNER TRUNK RD,Casualty,DELTA,2017,5,49.090219,-123.072347
72 ST & 72 ST OFFRAMP & BURNS DR & HWY 17 & HWY 17 OFFRAMP & HWY 17A OFFRAMP & HWY 99 & HWY 99 OFFRAMP,Casualty,DELTA,2017,5,49.09531,-123.026444
HWY 91 & HWY 91 OFFRAMP & HWY 99,Casualty,DELTA,2017,5,49.092117,-122.893899
113 ST & 72 AVE,Casualty,DELTA,2017,6,49.133905,-122.908397
120 ST & 76A AVE,Casualty,DELTA,2017,6,49.142295,-122.890367
16 AVE & 56 ST,Casualty,DELTA,2017,6,49.032012,-123.067952
55B ST & LADNER TRUNK RD,Casualty,DELTA,2017,6,49.090932,-123.068475
72 ST & HOPCOTT RD & RIVER RD,Casualty,DELTA,2017,6,49.136998,-123.025721
80 ST & 80TH ST OFFRAMP & LADNER TRUNK RD,Casualty,DELTA,2017,6,49.089981,-123.001708
BROOKE RD & NORDEL WAY,Casualty,DELTA,2017,6,49.160449,-122.921537
HWY 91 & HWY 91 ONRAMP & HWY 91A & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Casualty,DELTA,2017,6,49.177173,-122.96069
112 ST & 82 AVE,Casualty,DELTA,2017,7,49.152231,-122.912455
115 ST & 72 AVE,Casualty,DELTA,2017,7,49.13393,-122.904184
116 ST & 75A AVE,Casualty,DELTA,2017,7,49.140126,-122.901402
116 ST & 88 AVE,Casualty,DELTA,2017,7,49.163254,-122.90214
116 ST & 90 AVE,Casualty,DELTA,2017,7,49.166891,-122.90187
CHESTER RD & CLIVEDEN AVE,Casualty,DELTA,2017,7,49.172231,-122.946975
116 ST & 96 AVE,Casualty,DELTA,2017,8,49.177123,-122.901192
120 ST & 66 AVE,Casualty,DELTA,2017,8,49.123004,-122.890373
120 ST & 90 AVE,Casualty,DELTA,2017,8,49.166821,-122.890365
120 ST & 93A AVE,Casualty,DELTA,2017,8,49.172969,-122.89022
104 ST & LADNER TRUNK RD,Casualty,DELTA,2017,9,49.095772,-122.935026
ALEX FRASER BRIDGE & HWY 17,Casualty,DELTA,2017,10,49.156572,-122.941341
120 ST & 68 AVE,Casualty,DELTA,2017,11,49.126719,-122.890371
72 AVE & WESTVIEW DR,Casualty,DELTA,2017,11,49.133914,-122.918175
80 ST CONN & 80 ST CONN OFFRAMP & 80 ST CONN ONRAMP & HWY 17,Casualty,DELTA,2017,11,49.140603,-122.995894
HARVEST DR & LADNER TRUNK RD,Casualty,DELTA,2017,11,49.090195,-123.062988
112 ST & NORDEL WAY,Casualty,DELTA,2017,12,49.162,-122.912393
HWY 17A & HWY 17A OFFRAMP & HWY 99 & HWY 99 ONRAMP,Casualty,DELTA,2017,12,49.107741,-123.055663
HWY 99 & RIVER RD,Casualty,DELTA,2017,12,49.114086,-123.066169
12 AVE & 56 ST,Casualty,DELTA,2017,13,49.024694,-123.068667
HWY 17 & LADNER TRUNK RD,Casualty,DELTA,2017,13,49.090066,-123.024692
120 ST & 86 AVE,Casualty,DELTA,2017,15,49.159584,-122.890346
52 ST & HWY 17,Casualty,DELTA,2017,15,49.037516,-123.079701
96 ST & HWY 10 & HWY 99 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP & LADNER TRUNK RD ONRAMP,Casualty,DELTA,2017,15,49.090494,-122.959532
64 AVE & 64 AVE OFFRAMP & 64 AVE ONRAMP & HWY 91 & KITSON PKY OFFRAMP & KITTSON PKY & KITTSON PKY OFFRAMP & KITTSON PKY ONRAMP,Casualty,DELTA,2017,17,49.11947,-122.92689
72 AVE & NICHOLSON RD,Casualty,DELTA,2017,17,49.134036,-122.893649
HWY 17 & HWY 17 OFFRAMP,Casualty,DELTA,2017,17,49.095891,-123.02691
HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP & HWY 99,Casualty,DELTA,2017,18,49.092212,-122.894005
HWY 17A & LADNER TRUNK RD & TURNING LANE,Casualty,DELTA,2017,19,49.090175,-123.056956
HWY 91 CONN & NORDEL WAY & WEIGH SCALE RD & TURNING LANE,Casualty,DELTA,2017,19,49.146775,-122.943285
120 ST & 92 AVE,Casualty,DELTA,2017,20,49.170451,-122.890265
HWY 91 & NORDEL WAY & NORDEL WAY OFFRAMP & NORDEL WAY ONRAMP & SCALE ACCESS,Casualty,DELTA,2017,22,49.145293,-122.936786
112 ST & 72 AVE,Casualty,DELTA,2017,23,49.13386,-122.91264
120 ST & 70 AVE,Casualty,DELTA,2017,25,49.130361,-122.890372
120 ST & 75A AVE,Casualty,DELTA,2017,25,49.140178,-122.890375
120 ST & 82 AVE,Casualty,DELTA,2017,25,49.152259,-122.890381
ALEX FRASER BRIDGE & CLIVEDEN AVE & CLIVEDEN AVE OFFRAMP & CLIVEDEN AVE ONRAMP & HWY 91,Casualty,DELTA,2017,25,49.170914,-122.951312
116 ST & 72 AVE,Casualty,DELTA,2017,27,49.133961,-122.900947
HWY 17 & HWY 91 CONN & HWY 91 CONN OFFRAMP & HWY 91 CONN ONRAMP,Casualty,DELTA,2017,27,49.149055,-122.953375
56 ST & HWY 17 & TURNING LANE,Casualty,DELTA,2017,28,49.042875,-123.068691
120 ST & 88 AVE,Casualty,DELTA,2017,32,49.163208,-122.890341
116 ST & NORDEL WAY,Casualty,DELTA,2017,33,49.16172,-122.902147
120 ST & 64 AVE,Casualty,DELTA,2017,35,49.11933,-122.890416
120 ST & 58 AVE & HWY 10 & TURNING LANE,Casualty,DELTA,2017,40,49.108236,-122.890432
120 ST & 96 AVE,Casualty,DELTA,2017,41,49.177142,-122.890164
HWY 91 & NORDEL WAY,Casualty,DELTA,2017,41,49.145309,-122.936661
72 AVE & 72 AVE OFFRAMP & 72 AVE ONRAMP & HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP,Casualty,DELTA,2017,59,49.133851,-122.927507
120 ST & 80 AVE,Casualty,DELTA,2017,60,49.1486,-122.890378
120 ST & 72 AVE,Casualty,DELTA,2017,92,49.134037,-122.890359
1 AVE & 56 ST,Casualty,DELTA,2018,1,49.00446,-123.068649
104 ST & 59 AVE,Casualty,DELTA,2018,1,49.109851,-122.934973
104 ST & HORNBY DR,Casualty,DELTA,2018,1,49.090065,-122.93481
108 ST & 82 AVE,Casualty,DELTA,2018,1,49.152238,-122.923444
108 ST & 85A AVE,Casualty,DELTA,2018,1,49.158591,-122.923424
109A ST & KITTSON PKY & LYON RD,Casualty,DELTA,2018,1,49.119228,-122.919974
110 ST & 82 AVE,Casualty,DELTA,2018,1,49.152237,-122.918108
112 ST & 88 AVE,Casualty,DELTA,2018,1,49.163335,-122.912359
112 ST & 91 AVE,Casualty,DELTA,2018,1,49.168764,-122.911989
112 ST & HWY 99,Casualty,DELTA,2018,1,49.091443,-122.912569
112B ST & 78B AVE,Casualty,DELTA,2018,1,49.146146,-122.910307
112B ST & 80 AVE,Casualty,DELTA,2018,1,49.148656,-122.910325
114 ST & 92 AVE,Casualty,DELTA,2018,1,49.170636,-122.907729
115 ST & 84A AVE,Casualty,DELTA,2018,1,49.156641,-122.90398
116 ST & 85 AVE,Casualty,DELTA,2018,1,49.158061,-122.902143
116 ST & 94 AVE,Casualty,DELTA,2018,1,49.173685,-122.901204
117 ST & 75A AVE,Casualty,DELTA,2018,1,49.140152,-122.898718
117 ST & 76A AVE,Casualty,DELTA,2018,1,49.14196,-122.898708
118 ST & 79A AVE,Casualty,DELTA,2018,1,49.147694,-122.895882
119 ST & NORDEL WAY,Casualty,DELTA,2018,1,49.161719,-122.892981
119A ST & 92 AVE,Casualty,DELTA,2018,1,49.170465,-122.892218
12 AVE & 55 ST,Casualty,DELTA,2018,1,49.024705,-123.072136
12 AVE & ENGLISH BLUFF RD,Casualty,DELTA,2018,1,49.024723,-123.090828
120 ST,Casualty,DELTA,2018,1,49.150457,-122.890448
120 ST & 92A AVE,Casualty,DELTA,2018,1,49.171372,-122.890249
120 ST & 95 AVE & MALL ACCESS,Casualty,DELTA,2018,1,49.175047,-122.890195
120 ST & HOLT RD,Casualty,DELTA,2018,1,49.169177,-122.890278
120 ST & WADE RD,Casualty,DELTA,2018,1,49.124117,-122.890373
16 AVE & 53A ST,Casualty,DELTA,2018,1,49.032032,-123.075315
27B AVE & 28 AVE & 48 ST,Casualty,DELTA,2018,1,49.053882,-123.090364
28 AVE & 52 ST,Casualty,DELTA,2018,1,49.053881,-123.079702
28 AVE & 53 ST,Casualty,DELTA,2018,1,49.053868,-123.076903
33A AVE & 34 ST,Casualty,DELTA,2018,1,49.063972,-123.130558
34B AVE & ARTHUR DR,Casualty,DELTA,2018,1,49.0661,-123.077582
36 AVE & 72 ST,Casualty,DELTA,2018,1,49.068224,-123.024163
36 AVE & ARTHUR DR,Casualty,DELTA,2018,1,49.068493,-123.077666
4 AVE & 56 ST & SOUTHLANDS RD,Casualty,DELTA,2018,1,49.010096,-123.068646
41B ST & 41B ST CONNECTOR RD & DELTAPORT WAY,Casualty,DELTA,2018,1,49.059852,-123.11024
41B ST & DELTAPORT WAY,Casualty,DELTA,2018,1,49.058949,-123.109934
44 AVE & 48B ST,Casualty,DELTA,2018,1,49.08294,-123.088777
44 AVE & 52A ST,Casualty,DELTA,2018,1,49.083062,-123.076682
45 AVE & 46B ST,Casualty,DELTA,2018,1,49.085196,-123.094046
45 AVE & 48B ST,Casualty,DELTA,2018,1,49.085164,-123.088751
45 AVE & 53 ST & MAPLE CRES,Casualty,DELTA,2018,1,49.08547,-123.075912
45 AVE & ARTHUR DR,Casualty,DELTA,2018,1,49.085139,-123.079084
47 AVE & ARTHUR DR,Casualty,DELTA,2018,1,49.088299,-123.08008
47A AVE & DELTA ST,Casualty,DELTA,2018,1,49.089248,-123.085023
47A AVE & GARRY ST,Casualty,DELTA,2018,1,49.089244,-123.086748
48 AVE & DELTA ST,Casualty,DELTA,2018,1,49.090138,-123.085006
53 ST & 53A ST & 8A AVE,Casualty,DELTA,2018,1,49.018072,-123.07673
54A ST & LADNER TRUNK RD,Casualty,DELTA,2018,1,49.090219,-123.072347
56 ST & SHERWOOD BLVD,Casualty,DELTA,2018,1,49.003077,-123.068661
56 ST & VIEW CRES & MALL ACCESS,Casualty,DELTA,2018,1,49.027466,-123.068688
60 AVE & 62B ST & HWY 17A & TURNING LANE,Casualty,DELTA,2018,1,49.112156,-123.051242
60 AVE & RIVER RD,Casualty,DELTA,2018,1,49.114683,-123.06177
64 AVE & MCKENZIE DR,Casualty,DELTA,2018,1,49.119337,-122.910354
64 AVE & SUMMIT CRES,Casualty,DELTA,2018,1,49.119464,-122.90147
68 ST & MACDONALD RD & RIVER RD,Casualty,DELTA,2018,1,49.135422,-123.034012
72 ST & 72 ST OFFRAMP & BURNS DR & HWY 17 & HWY 17 OFFRAMP & HWY 17A OFFRAMP & HWY 99 & HWY 99 OFFRAMP,Casualty,DELTA,2018,1,49.09531,-123.026444
72 ST & CHURCHILL ST,Casualty,DELTA,2018,1,49.082385,-123.024113
72 ST & HWY 99,Casualty,DELTA,2018,1,49.093942,-123.019084
72 ST & LADNER TRUNK RD,Casualty,DELTA,2018,1,49.090063,-123.024078
72 ST OFFRAMP & HWY 99,Casualty,DELTA,2018,1,49.095344,-123.026296
88 ST & LADNER TRUNK RD,Casualty,DELTA,2018,1,49.089931,-122.979476
96 ST & HWY 91 CONN & RIVER RD & TURNING LANE,Casualty,DELTA,2018,1,49.152882,-122.956188
ALEX FRASER BRIDGE & DERWENT WAY,Casualty,DELTA,2018,1,49.165525,-122.945142
ALEX FRASER BRIDGE & RIVER RD,Casualty,DELTA,2018,1,49.156472,-122.941299
ALEXANDER RD & RIVER RD,Casualty,DELTA,2018,1,49.150917,-122.991249
ARTHUR DR & WHITWORTH CRES S,Casualty,DELTA,2018,1,49.079975,-123.078709
BAKER RD & NICHOLSON RD,Casualty,DELTA,2018,1,49.126744,-122.892999
BELGRAVE WAY & CALDEW ST,Casualty,DELTA,2018,1,49.180115,-122.934059
BELGRAVE WAY & CLIVEDEN AVE,Casualty,DELTA,2018,1,49.175863,-122.937818
BENTLEY DR & FERRY RD & WESTMINSTER AVE,Casualty,DELTA,2018,1,49.097049,-123.078419
BERG RD & RIVER RD,Casualty,DELTA,2018,1,49.140935,-123.011488
BOOTH RD & RIVER RD,Casualty,DELTA,2018,1,49.099737,-123.078017
BRIDGE ST & ELLIOTT ST & WESTMINSTER AVE,Casualty,DELTA,2018,1,49.091919,-123.084237
BRIDLINGTON DR & MONROE DR,Casualty,DELTA,2018,1,49.144317,-122.91692
CALDEW ST & DERWENT WAY,Casualty,DELTA,2018,1,49.177711,-122.93106
CENTRAL AVE & LADNER TRUNK RD,Casualty,DELTA,2018,1,49.090251,-123.080991
CLIVEDEN AVE & FOSTERS WAY,Casualty,DELTA,2018,1,49.163616,-122.971964
DELTAPORT WAY & DELTAPORT WAY OFFRAMP & DELTAPORT WAY ONRAMP & HWY 17 & HWY 17A & HWY 17A OFFRAMP,Casualty,DELTA,2018,1,49.058799,-123.056278
DELTAPORT WAY ONRAMP & HWY 17,Casualty,DELTA,2018,1,49.059427,-123.053678
EATON WAY & LINDSEY PL,Casualty,DELTA,2018,1,49.164364,-122.963068
ELLIOTT ST & TRENANT ST,Casualty,DELTA,2018,1,49.092384,-123.084936
GARFIELD DR & MONROE DR,Casualty,DELTA,2018,1,49.144412,-122.922109
HUFF BLVD & LYON RD,Casualty,DELTA,2018,1,49.127368,-122.915006
HUME AVE & VENTURE ST,Casualty,DELTA,2018,1,49.131325,-123.022186
HWY 91 & HWY 91 OFFRAMP & HWY 99,Casualty,DELTA,2018,1,49.092117,-122.893899
KITTSON PKY & MCKENZIE DR,Casualty,DELTA,2018,1,49.118849,-122.910334
KITTSON PKY & SUMMIT CRES,Casualty,DELTA,2018,1,49.119027,-122.901496
KNUDSON RD & RIVER RD,Casualty,DELTA,2018,1,49.175504,-122.914641
LADNER TRUNK RD & LINDEN DR,Casualty,DELTA,2018,1,49.090217,-123.071761
NICHOLSON RD & WADE RD,Casualty,DELTA,2018,1,49.124145,-122.894908
NORDEL WAY & SWENSON WAY,Casualty,DELTA,2018,1,49.151503,-122.943374
RIVER RD & STEGAVIK CRT,Casualty,DELTA,2018,1,49.164971,-122.928116
RIVER RD & WEBSTER RD,Casualty,DELTA,2018,1,49.149365,-122.996159
RIVER RD W & WESTHAM ISLAND RD,Casualty,DELTA,2018,1,49.079339,-123.12619
WEIGH SCALE RD & TURNING LANE,Casualty,DELTA,2018,1,49.14737,-122.942424
111 ST & 80 AVE,Casualty,DELTA,2018,2,49.148546,-122.915303
114 ST & 82 AVE,Casualty,DELTA,2018,2,49.152217,-122.906966
116 ST & 73A AVE,Casualty,DELTA,2018,2,49.136311,-122.901419
116 ST & 81A AVE,Casualty,DELTA,2018,2,49.151314,-122.901455
