Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,Casualty,BURNABY,2018,1,49.210918,-122.942558
10TH AVE & 16TH ST & SIXTEENTH ST & TENTH AVE,Casualty,BURNABY,2018,1,49.209873,-122.944452
10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,Casualty,BURNABY,2018,1,49.207979,-122.947979
10TH AVE & COQUITLAM ST & E TENTH AVE,Casualty,BURNABY,2018,1,49.228961,-122.909052
10TH AVE & E TENTH AVE & LADNER ST,Casualty,BURNABY,2018,1,49.233444,-122.90074
10TH AVE & TENTH AVE & TENTH ST,Casualty,BURNABY,2018,1,49.215438,-122.93419
11TH AVE & 15TH ST,Casualty,BURNABY,2018,1,49.211683,-122.943363
11TH AVE & 16TH ST,Casualty,BURNABY,2018,1,49.210549,-122.945458
11TH AVE & CUMBERLAND ST,Casualty,BURNABY,2018,1,49.227958,-122.912984
12TH AVE & 2ND ST,Casualty,BURNABY,2018,1,49.223846,-122.923323
13TH AVE & 6TH ST,Casualty,BURNABY,2018,1,49.221256,-122.930491
14TH AVE & 4TH ST,Casualty,BURNABY,2018,1,49.223486,-122.928517
14TH AVE & MARY AVE,Casualty,BURNABY,2018,1,49.218002,-122.940095
15TH AVE & NEWCOMBE ST,Casualty,BURNABY,2018,1,49.228564,-122.921764
16TH AVE & CASCADE ST,Casualty,BURNABY,2018,1,49.236307,-122.910872
16TH AVE & ENDERSBY ST,Casualty,BURNABY,2018,1,49.23248,-122.916815
16TH AVE & NEWCOMBE ST,Casualty,BURNABY,2018,1,49.229325,-122.922722
16TH AVE & WRIGHT ST,Casualty,BURNABY,2018,1,49.230516,-122.920543
16TH ST & 17TH AVE,Casualty,BURNABY,2018,1,49.215391,-122.951562
16TH ST & EDMONDS ST,Casualty,BURNABY,2018,1,49.217019,-122.953669
17TH AVE & GRIFFITHS DR,Casualty,BURNABY,2018,1,49.212458,-122.956915
17TH AVE & HUMPHRIES AVE,Casualty,BURNABY,2018,1,49.21909,-122.94468
18TH AVE & 1ST ST,Casualty,BURNABY,2018,1,49.22947,-122.927191
18TH AVE & 2ND ST,Casualty,BURNABY,2018,1,49.228387,-122.92913
18TH AVE & CANADA WAY,Casualty,BURNABY,2018,1,49.222847,-122.939384
1ST AVE & INGLETON AVE,Casualty,BURNABY,2018,1,49.269361,-123.018711
2ND AVE & ESMOND AVE,Casualty,BURNABY,2018,1,49.268488,-123.021079
4TH ST & GRAHAM AVE,Casualty,BURNABY,2018,1,49.224701,-122.930044
6TH ST & NURSERY ST,Casualty,BURNABY,2018,1,49.236709,-122.949998
ACACIA AVE & IMPERIAL ST,Casualty,BURNABY,2018,1,49.226868,-122.95165
ACORN AVE & BERESFORD ST,Casualty,BURNABY,2018,1,49.216992,-122.955715
ALBERT ST & ALPHA AVE,Casualty,BURNABY,2018,1,49.281877,-123.000235
ALBERT ST & MADISON AVE,Casualty,BURNABY,2018,1,49.281939,-123.008652
ALDERWOOD CRES & MOSCROP ST,Casualty,BURNABY,2018,1,49.24295,-123.008037
ALPHA AVE & FRANCES ST,Casualty,BURNABY,2018,1,49.279182,-123.000291
ALPHA AVE & PENDER ST,Casualty,BURNABY,2018,1,49.280098,-123.000275
ANTRIM AVE & IMPERIAL ST,Casualty,BURNABY,2018,1,49.221918,-122.98495
ARBOR ST & BOUNDARY RD,Casualty,BURNABY,2018,1,49.217484,-123.023459
ARDEN AVE & BROADWAY & LAKE CITY WAY,Casualty,BURNABY,2018,1,49.260925,-122.936998
ARDEN AVE & SHELLMONT ST,Casualty,BURNABY,2018,1,49.266256,-122.937031
ASHWORTH AVE & BURFORD ST,Casualty,BURNABY,2018,1,49.22394,-122.96255
AVALON AVE & CARIBOO RD,Casualty,BURNABY,2018,1,49.248337,-122.91422
BAINBRIDGE AVE & BROADWAY,Casualty,BURNABY,2018,1,49.261334,-122.955951
BAINBRIDGE AVE & HILLVIEW ST,Casualty,BURNABY,2018,1,49.255034,-122.956005
BALMORAL ST & GRIFFITHS AVE,Casualty,BURNABY,2018,1,49.2202,-122.960995
BALMORAL ST & HALL AVE,Casualty,BURNABY,2018,1,49.220185,-122.954892
BARKER AVE & KINGSWAY,Casualty,BURNABY,2018,1,49.23234,-123.011375
BARNET HWY & CARIBOO RD N & TURNING LANE,Casualty,BURNABY,2018,1,49.28785,-122.914582
BARNET HWY & INLET DR,Casualty,BURNABY,2018,1,49.288707,-122.947419
BARNET HWY & TAKEDA DR & PARK ACCESS ROAD,Casualty,BURNABY,2018,1,49.289035,-122.925709
BARNET HWY & TEXACO DR,Casualty,BURNABY,2018,1,49.290195,-122.931816
BARNET RD & BAYVIEW DR,Casualty,BURNABY,2018,1,49.286431,-122.952088
BARNET RD & HASTINGS ST,Casualty,BURNABY,2018,1,49.280397,-122.956702
BARNET RD & UNNAMED LANE,Casualty,BURNABY,2018,1,49.281814,-122.955181
BAYVIEW DR & INLET DR,Casualty,BURNABY,2018,1,49.286627,-122.953407
BEAVERBROOK DR & NOEL DR,Casualty,BURNABY,2018,1,49.255098,-122.903787
BENNETT ST & BONSOR AVE,Casualty,BURNABY,2018,1,49.225078,-122.996745
BERESFORD ST & BULLER AVE,Casualty,BURNABY,2018,1,49.218057,-122.977537
BERESFORD ST & CURRAGH AVE,Casualty,BURNABY,2018,1,49.217589,-122.97482
BERESFORD ST & RANDOLPH AVE,Casualty,BURNABY,2018,1,49.217549,-122.97356
BERESFORD ST & SALISBURY AVE,Casualty,BURNABY,2018,1,49.217071,-122.957523
BERESFORD ST & WILSON AVE,Casualty,BURNABY,2018,1,49.228524,-123.010639
BERKLEY ST & CANADA WAY,Casualty,BURNABY,2018,1,49.230106,-122.948262
BETA AVE & BRENTLAWN DR,Casualty,BURNABY,2018,1,49.268318,-122.997154
BETA AVE & GEORGIA ST,Casualty,BURNABY,2018,1,49.278263,-122.99751
BETA AVE & PENDER ST,Casualty,BURNABY,2018,1,49.28008,-122.997489
BOND ST & NELSON AVE,Casualty,BURNABY,2018,1,49.235404,-122.994214
BOND ST & PATTERSON AVE,Casualty,BURNABY,2018,1,49.235531,-123.013499
BOOTH AVE & GRAFTON ST,Casualty,BURNABY,2018,1,49.23216,-122.999129
BOUNDARY RD & CHARLES ST,Casualty,BURNABY,2018,1,49.27312,-123.023505
BOUNDARY RD & COQUIHALLA DR,Casualty,BURNABY,2018,1,49.223252,-123.023494
BOUNDARY RD & DUNDAS ST & N BOUNDARY RD,Casualty,BURNABY,2018,1,49.284744,-123.023452
BOUNDARY RD & E 4TH AVE,Casualty,BURNABY,2018,1,49.266627,-123.023572
BOUNDARY RD & GRAVELEY ST,Casualty,BURNABY,2018,1,49.270289,-123.023569
BOUNDARY RD & LINWOOD ST,Casualty,BURNABY,2018,1,49.253309,-123.02365
BOUNDARY RD & NAPIER ST,Casualty,BURNABY,2018,1,49.274875,-123.023534
BOUNDARY RD & PANDORA ST,Casualty,BURNABY,2018,1,49.282955,-123.02347
BOUNDARY RD & SUNSET ST,Casualty,BURNABY,2018,1,49.249735,-123.023526
BOUNDARY RD & TRIUMPH ST,Casualty,BURNABY,2018,1,49.283857,-123.023461
BOUNDARY RD & VENABLES ST,Casualty,BURNABY,2018,1,49.276652,-123.023409
BRANDON ST & PATTERSON AVE,Casualty,BURNABY,2018,1,49.238375,-123.013499
BROADWAY & FOREST GROVE DR & PRODUCTION WAY & TURNING LANE,Casualty,BURNABY,2018,1,49.260893,-122.91456
BROADWAY & SPRINGER AVE,Casualty,BURNABY,2018,1,49.266221,-122.986684
BROADWAY & UNDERHILL AVE,Casualty,BURNABY,2018,1,49.260872,-122.927701
BRYANT CRT & BRYANT ST & GRIFFITHS AVE,Casualty,BURNABY,2018,1,49.224777,-122.961004
BUCHANAN ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.267444,-123.003208
BUCKINGHAM DR & BUCKINGHAM PL,Casualty,BURNABY,2018,1,49.232882,-122.953926
BULLER AVE & GILLEY AVE,Casualty,BURNABY,2018,1,49.205709,-122.977504
BULLER AVE & RUMBLE ST,Casualty,BURNABY,2018,1,49.214789,-122.977517
BUXTON ST & FORGLEN DR,Casualty,BURNABY,2018,1,49.234408,-122.992304
BUXTON ST & OAKGLEN DR,Casualty,BURNABY,2018,1,49.234397,-122.990506
BYRNE RD & MEADOW AVE,Casualty,BURNABY,2018,1,49.204525,-122.97728
BYRNE RD & NORTH FRASER WAY,Casualty,BURNABY,2018,1,49.194855,-122.994944
CAMBRIDGE ST & N BOUNDARY RD,Casualty,BURNABY,2018,1,49.286634,-123.023416
CANADA WAY & HAZELMERE ST,Casualty,BURNABY,2018,1,49.232179,-122.950737
CANADA WAY & KINCAID ST,Casualty,BURNABY,2018,1,49.24837,-122.979911
CANADA WAY & MAYFIELD ST,Casualty,BURNABY,2018,1,49.228548,-122.946401
CANADA WAY & MORLEY ST,Casualty,BURNABY,2018,1,49.230777,-122.949062
CANADA WAY & RUGBY ST,Casualty,BURNABY,2018,1,49.238639,-122.960117
CANADA WAY & WILLINGDON GREEN,Casualty,BURNABY,2018,1,49.254696,-123.001192
CARDSTON CRT & GOVERNMENT ST,Casualty,BURNABY,2018,1,49.247846,-122.898896
CARIBOO RD & WILBERFORCE ST,Casualty,BURNABY,2018,1,49.236132,-122.905086
CARLETON AVE & MOSCROP ST,Casualty,BURNABY,2018,1,49.24295,-123.012552
CARSON ST & GILLEY AVE,Casualty,BURNABY,2018,1,49.209291,-122.972867
CENTRAL BLVD & METROTOWN STATION LOOP,Casualty,BURNABY,2018,1,49.225973,-123.003757
CENTRAL BLVD & WILSON AVE,Casualty,BURNABY,2018,1,49.228827,-123.010321
CHARLES ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.272838,-123.003194
CHESHAM AVE & PRICE ST,Casualty,BURNABY,2018,1,49.239864,-123.018607
CLARKE RD & COTTONWOOD AVE & NORTH RD,Casualty,BURNABY,2018,1,49.258977,-122.893006
CLIFF AVE & CURTIS ST,Casualty,BURNABY,2018,1,49.275208,-122.959012
CLIFF AVE & HALIFAX ST,Casualty,BURNABY,2018,1,49.267981,-122.959087
CLIFF AVE & UNION ST,Casualty,BURNABY,2018,1,49.277786,-122.958982
CLINTON ST & GILLEY AVE,Casualty,BURNABY,2018,1,49.2129,-122.971931
COLBORNE AVE & IMPERIAL ST,Casualty,BURNABY,2018,1,49.221947,-122.970826
COMMERCE CRT & PRODUCTION WAY & THUNDERBIRD CRES,Casualty,BURNABY,2018,1,49.255446,-122.917764
CURRAGH AVE & EWART ST,Casualty,BURNABY,2018,1,49.210229,-122.974719
CURRAGH AVE & NEVILLE ST,Casualty,BURNABY,2018,1,49.213834,-122.974763
DAWSON ST & DOUGLAS RD,Casualty,BURNABY,2018,1,49.263779,-122.989394
DAWSON ST & KENSINGTON AVE,Casualty,BURNABY,2018,1,49.264413,-122.970141
DAWSON ST & TOTEM CRT,Casualty,BURNABY,2018,1,49.264465,-123.012362
DELTA AVE & EASTLAWN DR & WESTLAWN DR,Casualty,BURNABY,2018,1,49.2746,-122.992168
DELTA AVE & FRANCES ST,Casualty,BURNABY,2018,1,49.27915,-122.992086
DELTA AVE & GEORGIA ST,Casualty,BURNABY,2018,1,49.278241,-122.992097
DELTA AVE & VENABLES ST,Casualty,BURNABY,2018,1,49.276444,-122.992138
DOMINION ST & GILMORE AVE,Casualty,BURNABY,2018,1,49.256309,-123.013931
DOUGLAS RD & HARDWICK ST,Casualty,BURNABY,2018,1,49.251837,-122.98167
DOUGLAS RD & PARKER ST & TURNING LANE,Casualty,BURNABY,2018,1,49.275736,-123.021936
DOUGLAS RD & WILLIAM ST,Casualty,BURNABY,2018,1,49.273913,-123.018388
DOUGLAS RD & WOODSWORTH ST,Casualty,BURNABY,2018,1,49.250968,-122.9814
DUBOIS ST & JOFFRE AVE,Casualty,BURNABY,2018,1,49.220973,-123.020765
DUFFERIN AVE & OAKLAND ST,Casualty,BURNABY,2018,1,49.229108,-122.980769
DUNNEDIN ST & KENSINGTON AVE,Casualty,BURNABY,2018,1,49.276105,-122.970078
DUTHIE AVE & KITCHENER ST,Casualty,BURNABY,2018,1,49.271585,-122.953496
DUTHIE AVE & MONTECITO DR,Casualty,BURNABY,2018,1,49.263909,-122.953393
DUTHIE AVE & UNION ST,Casualty,BURNABY,2018,1,49.277759,-122.953416
EASTBROOK PKY & STILL CREEK DR,Casualty,BURNABY,2018,1,49.261796,-123.001539
EDMONDS ST & LINDEN AVE,Casualty,BURNABY,2018,1,49.219203,-122.950141
EGLINTON ST & ROYAL OAK AVE,Casualty,BURNABY,2018,1,49.243872,-122.989047
ELGIN AVE & IRVING ST,Casualty,BURNABY,2018,1,49.226129,-122.982414
ELWELL ST & SALISBURY AVE,Casualty,BURNABY,2018,1,49.221215,-122.957546
EMPRESS AVE & IMPERIAL ST,Casualty,BURNABY,2018,1,49.221937,-122.966228
EMPRESS AVE & STANLEY ST,Casualty,BURNABY,2018,1,49.227073,-122.966263
ESMOND AVE & GEORGIA ST,Casualty,BURNABY,2018,1,49.278438,-123.021043
ESMOND AVE & GRANDVIEW HWY,Casualty,BURNABY,2018,1,49.258197,-123.021691
ESMOND AVE & NAPIER ST,Casualty,BURNABY,2018,1,49.27479,-123.021048
ESMOND AVE & UNION ST,Casualty,BURNABY,2018,1,49.277537,-123.021037
FELL AVE & WINCH ST,Casualty,BURNABY,2018,1,49.269798,-122.975637
FIR ST & MACDONALD AVE,Casualty,BURNABY,2018,1,49.245119,-123.015297
FIR ST & SMITH AVE,Casualty,BURNABY,2018,1,49.245225,-123.019801
FOREST ST & MACDONALD AVE,Casualty,BURNABY,2018,1,49.247854,-123.015286
FOREST ST & SMITH AVE,Casualty,BURNABY,2018,1,49.247898,-123.019831
FRANCES ST & HOLDOM AVE,Casualty,BURNABY,2018,1,49.279109,-122.980952
FRANCES ST & HOWARD AVE,Casualty,BURNABY,2018,1,49.279122,-122.983715
FRANCES ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.279199,-123.003176
FREDERICK AVE & IMPERIAL ST,Casualty,BURNABY,2018,1,49.221942,-123.001409
GAGLARDI WAY & GOVERNMENT ST,Casualty,BURNABY,2018,1,49.250621,-122.912639
GAMMA AVE & UNION ST,Casualty,BURNABY,2018,1,49.277342,-122.994752
GEORGIA ST & HOLDOM AVE,Casualty,BURNABY,2018,1,49.278202,-122.98096
GEORGIA ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.278269,-123.00318
GILMORE AVE & NORFOLK ST,Casualty,BURNABY,2018,1,49.255404,-123.013937
GILMORE AVE & PENDER ST,Casualty,BURNABY,2018,1,49.280166,-123.014195
GILMORE AVE & UNION ST,Casualty,BURNABY,2018,1,49.277467,-123.014252
GILMORE AVE DIVERSION & TRANS-CANADA HWY,Casualty,BURNABY,2018,1,49.257949,-123.012037
GLENWOOD CLOSE & MARINE DR,Casualty,BURNABY,2018,1,49.206067,-122.980291
GLENWOOD DR & NORTH FRASER WAY,Casualty,BURNABY,2018,1,49.19437,-122.970093
GORDON AVE & MORLEY DR,Casualty,BURNABY,2018,1,49.229887,-122.949969
GOVERMENT ST OFFRAMP & TRANS-CANADA HWY,Casualty,BURNABY,2018,1,49.245759,-122.900556
GOVERNMENT RD & PIPER AVE,Casualty,BURNABY,2018,1,49.250894,-122.935282
GOVERNMENT ST & HALSTON CRT,Casualty,BURNABY,2018,1,49.24812,-122.906814
GOVERNMENT ST & HORNE ST,Casualty,BURNABY,2018,1,49.249031,-122.907694
GRANDVIEW HWY & WILLINGDON AVE ONRAMP,Casualty,BURNABY,2018,1,49.25817,-123.01526
GRANDVIEW HWY HOV OFFRAMP & TRANS-CANADA HWY,Casualty,BURNABY,2018,1,49.257736,-123.015842
GRANGE ST & HALLEY AVE,Casualty,BURNABY,2018,1,49.232848,-123.008825
GRANGE ST & WILSON AVE,Casualty,BURNABY,2018,1,49.232352,-123.006754
GREENALL AVE & KEITH ST,Casualty,BURNABY,2018,1,49.206771,-123.017895
GREENWOOD ST & WINSTON ST,Casualty,BURNABY,2018,1,49.256282,-122.962242
HALIFAX ST & HOLDOM AVE,Casualty,BURNABY,2018,1,49.268006,-122.981157
HALIFAX ST & PHILLIPS AVE,Casualty,BURNABY,2018,1,49.267729,-122.947201
HALIFAX ST & ROSSER AVE,Casualty,BURNABY,2018,1,49.268062,-123.005989
HALIFAX ST & SPERLING AVE,Casualty,BURNABY,2018,1,49.267982,-122.964585
HALLIGAN ST & IMPERIAL ST,Casualty,BURNABY,2018,1,49.222984,-122.959037
HASTINGS ST & MAUREEN CRES,Casualty,BURNABY,2018,1,49.280392,-122.955947
HAZEL ST & MCKAY AVE,Casualty,BURNABY,2018,1,49.230228,-123.001835
HAZEL ST & MCMURRAY AVE,Casualty,BURNABY,2018,1,49.228439,-122.996378
HOLDOM AVE & SUMAS ST,Casualty,BURNABY,2018,1,49.266223,-122.981156
HOLDOM AVE & UNION ST,Casualty,BURNABY,2018,1,49.277295,-122.980974
HOWARD AVE & PARKER ST,Casualty,BURNABY,2018,1,49.275483,-122.983718
HUMPHRIES AVE & IMPERIAL ST & MORLEY DR,Casualty,BURNABY,2018,1,49.226024,-122.95325
IMPERIAL ST & LINDEN AVE,Casualty,BURNABY,2018,1,49.224496,-122.956177
IMPERIAL ST & MARLBOROUGH AVE,Casualty,BURNABY,2018,1,49.221929,-122.991562
IMPERIAL ST & PALM AVE,Casualty,BURNABY,2018,1,49.221914,-122.987064
IMPERIAL ST & TURNING LANE,Casualty,BURNABY,2018,1,49.229028,-122.947615
INMAN AVE & MOSCROP ST,Casualty,BURNABY,2018,1,49.242959,-123.0171
IRMIN ST & MACPHERSON AVE,Casualty,BURNABY,2018,1,49.215618,-122.982762
JOFFRE AVE & MARINE DR,Casualty,BURNABY,2018,1,49.208129,-123.020311
JUBILEE AVE & VICTORY ST,Casualty,BURNABY,2018,1,49.218445,-122.99586
JUNEAU ST & ROSSER AVE,Casualty,BURNABY,2018,1,49.263533,-123.006024
KATHLEEN AVE & KINGSWAY,Casualty,BURNABY,2018,1,49.230692,-123.006275
KEMP ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.229311,-123.00587
KEMP ST & WILSON AVE,Casualty,BURNABY,2018,1,49.230516,-123.008565
KENSINGTON AVE & THOMAS ST,Casualty,BURNABY,2018,1,49.248001,-122.966595
KINCAID ST & LEDGER AVE & NORLAND AVE,Casualty,BURNABY,2018,1,49.248312,-122.974678
KINCAID ST & MACDONALD AVE,Casualty,BURNABY,2018,1,49.248805,-123.015264
KINGSWAY & RUSSELL AVE,Casualty,BURNABY,2018,1,49.221812,-122.978935
KINGSWAY & SILVER DR,Casualty,BURNABY,2018,1,49.229239,-123.001879
KINGSWAY & SMITH AVE,Casualty,BURNABY,2018,1,49.232632,-123.018774
KITCHENER ST & ROSSER AVE,Casualty,BURNABY,2018,1,49.271982,-123.006003
LAUREL ST & NORLAND AVE,Casualty,BURNABY,2018,1,49.25358,-122.97509
LOUGHEED MALL LOOP & NORTH RD,Casualty,BURNABY,2018,1,49.249384,-122.892849
MACDONALD AVE & PARKER ST,Casualty,BURNABY,2018,1,49.275666,-123.016285
MACDONALD AVE & PENDER ST,Casualty,BURNABY,2018,1,49.280171,-123.01628
MADISON AVE & PANDORA ST,Casualty,BURNABY,2018,1,49.282854,-123.00863
MADISON AVE & UNION ST,Casualty,BURNABY,2018,1,49.277412,-123.008721
MAITLAND ST & SUSSEX AVE,Casualty,BURNABY,2018,1,49.230913,-122.997775
MANOR ST & ROYAL OAK AVE,Casualty,BURNABY,2018,1,49.257109,-122.988975
MANOR ST & SUMNER AVE,Casualty,BURNABY,2018,1,49.25718,-123.008287
MARINE DR & TURNING LANE,Casualty,BURNABY,2018,1,49.20515,-122.977249
MARINE WAY & MALL ACCESS,Casualty,BURNABY,2018,1,49.197435,-122.973837
MARLBOROUGH AVE & NEWTON ST,Casualty,BURNABY,2018,1,49.226939,-122.99156
MARY AVE & VISTA CRES,Casualty,BURNABY,2018,1,49.22255,-122.94581
MAYWOOD ST & TELFORD AVE,Casualty,BURNABY,2018,1,49.222522,-123.00628
MCCONNELL DR & WINSTON ST,Casualty,BURNABY,2018,1,49.248164,-122.937545
MCGILL ST & N BOUNDARY RD,Casualty,BURNABY,2018,1,49.288369,-123.023278
MCKAY AVE & VICTORY ST,Casualty,BURNABY,2018,1,49.218393,-123.008727
NELSON AVE & WATLING ST,Casualty,BURNABY,2018,1,49.21655,-122.99395
NEWTON ST & ROYAL OAK AVE,Casualty,BURNABY,2018,1,49.226924,-122.988935
NOLAN ST & RUSSELL AVE,Casualty,BURNABY,2018,1,49.222967,-122.979201
OAKDALE RD & OAKMOUNT CRES,Casualty,BURNABY,2018,1,49.231054,-122.985507
PATTERSON AVE & WILLINGDON EXTENSION,Casualty,BURNABY,2018,1,49.223401,-123.01206
PORTLAND ST & SUSSEX AVE,Casualty,BURNABY,2018,1,49.212203,-123.004968
PRICE ST & WILDWOOD CRES & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.240235,-123.003396
RIDGELAWN DR & WOODWAY PL,Casualty,BURNABY,2018,1,49.267184,-122.990123
ROSSER AVE & WILLIAM ST,Casualty,BURNABY,2018,1,49.27379,-123.006006
ROYAL OAK AVE & SIDLEY ST,Casualty,BURNABY,2018,1,49.217522,-122.988454
SANDBORNE AVE & SOUTHPOINT DR,Casualty,BURNABY,2018,1,49.208841,-122.960189
SANDBORNE AVE & STATION HILL CRT & STATION HILL DR,Casualty,BURNABY,2018,1,49.210377,-122.962147
SKYLINE DR & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.265533,-123.003283
SMITH AVE & SPRUCE ST,Casualty,BURNABY,2018,1,49.246993,-123.019807
SMITH AVE & SUNSET ST,Casualty,BURNABY,2018,1,49.249709,-123.019818
SMITH ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.25361,-123.004206
SOUTHPOINT DR & STATION HILL DR,Casualty,BURNABY,2018,1,49.209868,-122.95832
SPERLING AVE & SPERLING AVE OFFRAMP & WINSTON ST,Casualty,BURNABY,2018,1,49.258406,-122.964618
SPERLING AVE & WINCH ST,Casualty,BURNABY,2018,1,49.269779,-122.964597
STILL CREEK AVE & WESTMINSTER AVE,Casualty,BURNABY,2018,1,49.260839,-122.993365
SUSSEX AVE & WATLING ST,Casualty,BURNABY,2018,1,49.216633,-123.004963
UNIVERSITY DR & W CAMPUS RD,Casualty,BURNABY,2018,1,49.281283,-122.927342
WILLIAM ST & WILLINGDON AVE,Casualty,BURNABY,2018,1,49.273753,-123.003197
10TH AVE & FIFTH ST & TENTH AVE,Casualty,BURNABY,2018,2,49.21962,-122.926405
10TH AVE & HENLEY ST & TENTH AVE,Casualty,BURNABY,2018,2,49.214435,-122.936024
11TH AVE & 6TH ST,Casualty,BURNABY,2018,2,49.219731,-122.928574
11TH AVE & CANADA WAY,Casualty,BURNABY,2018,2,49.217639,-122.932473
12TH AVE & 1ST ST,Casualty,BURNABY,2018,2,49.224894,-122.921375
12TH AVE & NEWCOMBE ST,Casualty,BURNABY,2018,2,49.226249,-122.918849
13TH AVE & KINGSWAY,Casualty,BURNABY,2018,2,49.215632,-122.941179
13TH ST & 14TH AVE,Casualty,BURNABY,2018,2,49.21538,-122.944845
14TH AVE & 15TH ST,Casualty,BURNABY,2018,2,49.214294,-122.946849
16TH AVE & 1ST ST,Casualty,BURNABY,2018,2,49.227942,-122.925251
16TH AVE & 2ND ST,Casualty,BURNABY,2018,2,49.226871,-122.927209
16TH AVE & MARY AVE,Casualty,BURNABY,2018,2,49.219491,-122.941976
17TH AVE & CANADA WAY,Casualty,BURNABY,2018,2,49.222237,-122.938603
19TH AVE & 6TH ST,Casualty,BURNABY,2018,2,49.225497,-122.935843
19TH AVE & KINGSWAY,Casualty,BURNABY,2018,2,49.218088,-122.948464
6TH ST & EDMONDS ST & TURNING LANE,Casualty,BURNABY,2018,2,49.226175,-122.937081
ACORN AVE & KINGSWAY,Casualty,BURNABY,2018,2,49.218409,-122.955718
ALBERT ST & GAMMA AVE,Casualty,BURNABY,2018,2,49.281877,-122.994667
ARCOLA ST & SPERLING AVE,Casualty,BURNABY,2018,2,49.219331,-122.964765
BARNET HWY & KASK BROS & VELODROME & TURNING LANE,Casualty,BURNABY,2018,2,49.289762,-122.941024
BAXTER PL & PRODUCTION WAY,Casualty,BURNABY,2018,2,49.258991,-122.916799
BELL AVE & SALISH CRT,Casualty,BURNABY,2018,2,49.252616,-122.904289
BERESFORD ST & DOW AVE,Casualty,BURNABY,2018,2,49.223968,-123.000662
BERESFORD ST & GILLEY AVE,Casualty,BURNABY,2018,2,49.217151,-122.972072
BERESFORD ST & TELFORD AVE,Casualty,BURNABY,2018,2,49.225212,-123.00338
BONSOR AVE & CENTRAL BLVD,Casualty,BURNABY,2018,2,49.22348,-122.998517
BOUNDARY RD & DOUGLAS RD,Casualty,BURNABY,2018,2,49.27643,-123.023522
BOUNDARY RD & E 25TH AVE & FOREST ST,Casualty,BURNABY,2018,2,49.247912,-123.023676
BOUNDARY RD & E 26TH AVE & SPRUCE ST,Casualty,BURNABY,2018,2,49.247046,-123.023696
BOUNDARY RD & KINCAID ST,Casualty,BURNABY,2018,2,49.248831,-123.023664
BOUNDARY RD & MANOR ST,Casualty,BURNABY,2018,2,49.257327,-123.023495
BOUNDARY RD & REGENT ST,Casualty,BURNABY,2018,2,49.259109,-123.023633
BOUNDARY RD & UNNAMED LANE,Casualty,BURNABY,2018,2,49.224638,-123.023484
BOUNDARY RD & WILLIAM ST,Casualty,BURNABY,2018,2,49.274011,-123.023539
BRANTFORD AVE & OAKLAND ST,Casualty,BURNABY,2018,2,49.229303,-122.967772
BRIARWOOD CRES & WILLINGDON AVE,Casualty,BURNABY,2018,2,49.239376,-123.00338
BRITTON ST & KINGSWAY,Casualty,BURNABY,2018,2,49.218241,-122.949992
BURKE ST & PATTERSON AVE,Casualty,BURNABY,2018,2,49.236941,-123.013502
BUXTON ST & NELSON AVE,Casualty,BURNABY,2018,2,49.234416,-122.994219
BUXTON ST & ROYAL OAK AVE,Casualty,BURNABY,2018,2,49.234403,-122.988115
BYRNEPARK DR & SOUTHRIDGE DR,Casualty,BURNABY,2018,2,49.205726,-122.968398
CAMERON ST & MORREY CRT & MALL ACCESS,Casualty,BURNABY,2018,2,49.253433,-122.896343
CANADA WAY & CHISELHAMPTON ST,Casualty,BURNABY,2018,2,49.239086,-122.961774
CANADA WAY & CURLE AVE,Casualty,BURNABY,2018,2,49.254663,-123.015098
CANADA WAY & IRIS AVE,Casualty,BURNABY,2018,2,49.246011,-122.975807
CANADA WAY & RAYSIDE AVE,Casualty,BURNABY,2018,2,49.238072,-122.958163
CANADA WAY & ROSEWOOD ST,Casualty,BURNABY,2018,2,49.225885,-122.94323
CANADA WAY & SMITH AVE,Casualty,BURNABY,2018,2,49.254685,-123.019784
CANADA WAY & STANLEY CRES,Casualty,BURNABY,2018,2,49.232559,-122.951172
CANADA WAY & STANLEY ST,Casualty,BURNABY,2018,2,49.232818,-122.951471
CARIBOO DR & CARIBOO RD,Casualty,BURNABY,2018,2,49.242912,-122.90894
DEER LAKE PKY & ROYAL OAK AVE & TURNING LANE,Casualty,BURNABY,2018,2,49.239829,-122.989004
DELTA AVE & HASTINGS ST,Casualty,BURNABY,2018,2,49.280153,-122.992214
DENBIGH AVE & KINGSWAY,Casualty,BURNABY,2018,2,49.223491,-122.984232
DOMINION ST & SUMNER AVE,Casualty,BURNABY,2018,2,49.256295,-123.008296
DOUGLAS RD & GILMORE AVE,Casualty,BURNABY,2018,2,49.270289,-123.014237
DOUGLAS RD & REGENT ST,Casualty,BURNABY,2018,2,49.258366,-122.983023
